best_x,best_y,step
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,29
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,30
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,31
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,32
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,33
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,34
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,35
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,36
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,37
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,38
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,39
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,40
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,41
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,42
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,43
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,44
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,45
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,46
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,47
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,48
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,49
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,50
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,51
"[-0.5746711907591682, -0.8125849890364479, -0.0972556327627114]",-0.23279495090872815,52
"[-0.17025542721978895, -0.29364329494344554, 0.9406310141798238]",-0.37453781306056694,53
"[-0.17025542721978895, -0.29364329494344554, 0.9406310141798238]",-0.37453781306056694,54
"[-0.17025542721978895, -0.29364329494344554, 0.9406310141798238]",-0.37453781306056694,55
"[-0.17025542721978895, -0.29364329494344554, 0.9406310141798238]",-0.37453781306056694,56
"[-0.19181744523915392, -0.21601814991579263, 0.9573621188499587]",-0.4373721073802578,57
"[-0.19181744523915392, -0.21601814991579263, 0.9573621188499587]",-0.4373721073802578,58
"[-0.1285788227064426, -0.1667181652502398, 0.9775850549834624]",-0.5557050172903092,59
"[-0.1285788227064426, -0.1667181652502398, 0.9775850549834624]",-0.5557050172903092,60
"[-0.09239572569273646, -0.12567692166109684, 0.9877592526701551]",-0.6267127033890966,61
"[-0.03778291289038041, -0.0801143214029368, 0.9960693484891828]",-0.6385158415801158,62
"[-0.03778291289038041, -0.0801143214029368, 0.9960693484891828]",-0.6385158415801158,63
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,64
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,65
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,66
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,67
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,68
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,69
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,70
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,71
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,72
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,73
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,74
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,75
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,76
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,77
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,78
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,79
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,80
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,81
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,82
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,83
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,84
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,85
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,86
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,87
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,88
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,89
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,90
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,91
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,92
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,93
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,94
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,95
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,96
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,97
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,98
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,99
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,100
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,101
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,102
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,103
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,104
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,105
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,106
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,107
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,108
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,109
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,110
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,111
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,112
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,113
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,114
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,115
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,116
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,117
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,118
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,119
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,120
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,121
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,122
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,123
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,124
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,125
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,126
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,127
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,128
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,129
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,130
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,131
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,132
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,133
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,134
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,135
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,136
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,137
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,138
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,139
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,140
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,141
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,142
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,143
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,144
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,145
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,146
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,147
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,148
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,149
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,150
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,151
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,152
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,153
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,154
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,155
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,156
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,157
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,158
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,159
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,160
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,161
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,162
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,163
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,164
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,165
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,166
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,167
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,168
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,169
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,170
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,171
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,172
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,173
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,174
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,175
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,176
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,177
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,178
"[-0.062194986822777736, -0.09305832974743637, 0.9937162225095916]",-0.6774233378754089,179
"[-0.004751956005293051, -0.006040854067156621, 0.9999704630619161]",-0.7745538940678995,180
"[-0.004751956005293051, -0.006040854067156621, 0.9999704630619161]",-0.7745538940678995,181
"[-0.004197032061339336, -0.005493201378902004, 0.9999761045447471]",-0.7780337220448859,182
"[-0.003925408260607265, -0.00544490442118045, 0.999977471839157]",-0.7811686208631748,183
"[-0.003925408260607265, -0.00544490442118045, 0.999977471839157]",-0.7811686208631748,184
"[-0.003304398839029807, -0.0046999359797496865, 0.9999834956388526]",-0.7821296572672403,185
"[-0.003304398839029807, -0.0046999359797496865, 0.9999834956388526]",-0.7821296572672403,186
"[-0.003304398839029807, -0.0046999359797496865, 0.9999834956388526]",-0.7821296572672403,187
"[-0.003304398839029807, -0.0046999359797496865, 0.9999834956388526]",-0.7821296572672403,188
"[-0.002214234092370924, -0.0031076484582678613, 0.9999927198177215]",-0.7836667834813926,189
"[-0.002214234092370924, -0.0031076484582678613, 0.9999927198177215]",-0.7836667834813926,190
"[-0.002214234092370924, -0.0031076484582678613, 0.9999927198177215]",-0.7836667834813926,191
"[-0.002214234092370924, -0.0031076484582678613, 0.9999927198177215]",-0.7836667834813926,192
"[-0.002214234092370924, -0.0031076484582678613, 0.9999927198177215]",-0.7836667834813926,193
"[-0.002214234092370924, -0.0031076484582678613, 0.9999927198177215]",-0.7836667834813926,194
"[-0.002214234092370924, -0.0031076484582678613, 0.9999927198177215]",-0.7836667834813926,195
"[-0.002214234092370924, -0.0031076484582678613, 0.9999927198177215]",-0.7836667834813926,196
"[-0.002214234092370924, -0.0031076484582678613, 0.9999927198177215]",-0.7836667834813926,197
"[-0.002214234092370924, -0.0031076484582678613, 0.9999927198177215]",-0.7836667834813926,198
"[-0.002214234092370924, -0.0031076484582678613, 0.9999927198177215]",-0.7836667834813926,199
